REGISTRO_OPERADORA;CICLO;TP_AGRUPAMENTO;PCT_UNICO;PCT_AMBULATORIAL;PCT_INT_SEM_OBSTET;PCT_INT_COM_OBSTET;QT_CONTRATOS;QT_BENEF;RAZAO_SOCIAL
325571;2018;"Único";8,02;;;;5345;28380;"UNIMED NORDESTE RS SOCIEDADE COOPERATIVA DE SERVIÇOS MÉDICOS LTDA."
326089;2018;"Único";7,69;;;;37;259;"UNIMED DE FERNANDOPOLIS - COOPERATIVA DE TRABALHO MÉDICO"
326305;2018;"Único";18,85;;;;222504;716396;"AMIL ASSISTÊNCIA MÉDICA INTERNACIONAL S.A."
326500;2018;"Único";5,00;;;;487;3669;"SOBAM CENTRO MÉDICO HOSPITALAR S.A."
326755;2018;"Único";13,55;;;;325;2312;"ASSOCIAÇÃO EVANGELICA BENEFICENTE DE LONDRINA"
326861;2018;"Único";13,56;;;;192;2341;"PROMÉDICA - PROTEÇÃO MEDICA A EMPRESAS S.A."
327352;2018;"Único";10,66;;;;778;1978;"UNIMED SÃO SEBASTIÃO DO PARAÍSO COOPERATIVA DE TRABALHO MÉDICO"
327417;2018;"Único";12,31;;;;1088;6225;"AUSTACLINICAS ASSISTÊNCIA MÉDICA E HOSPITALAR LTDA"
327468;2018;"Único";7,69;;;;109;649;"UNIMED SUDOESTE PAULISTA COOPERATIVA DE TRABALHO MÉDICO"
327638;2018;"Único";5,94;;;;83;303;"UNIMED SÃO JOÃO NEPOMUCENO COOPERATIVA DE TRABALHO MÉDICO LTDA."
327689;2018;"Único";8,55;;;;558;3421;"UNIMED MACEIO COOPERATIVA DE TRABALHO MÉDICO"
328031;2018;"Único";163,93;;;;12;63;"UNIMED FEDERAÇAO DO ESTADO DO MATO GROSSO"
328073;2018;"Único";12,97;;;;219;1446;"UNIMED DE VOTUPORANGA - COOPERATIVA DE TRABALHO MÉDICO"
328294;2018;"Único";12,24;;;;19;64;"UNIMED NORDESTE PAULISTA - FED. INTRAFEDERATIVA DAS COOP. MÉDICAS"
328332;2018;"Único";8,20;;;;98;368;"AMI - ASSISTÊNCIA MÉDICA INFANTIL LTDA"
328375;2018;"Único";19,64;;;;46;433;"UNIMED REGIÃO DA FRONTEIRA - RS COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA."
328537;2018;"Único";9,22;;;;1552;6957;"MED-TOUR ADMINISTRADORA DE BENEFÍCIOS E EMPREENDIMENTOS LTDA."
328596;2018;"Único";8,59;;;;95;912;"UNIMED URUGUAIANA/RS COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA."
329339;2018;"Único";7,84;;;;2311;13653;"UNIMED DE CRICIÚMA COOPERATIVA DE TRABALHO MÉDICO DA REGIÃO CARBONÍFERA"
329355;2018;"Único";10,00;;;;15;159;"IRMANDADE DE MISERICORDIA DE PORTO FERREIRA"
329886;2018;"Único";13,55;;;;123;949;"UNIMED DE JABOTICABAL COOP. DE TRABALHO MÉDICO"
330108;2018;"Único";13,55;;;;1232;4045;"UNIMED CURVELO COOPERATIVA DE TRABALHO MÉDICO LTDA."
330116;2018;"Único";7,41;;;;84;732;"SANTA CASA DE MISERICÓRDIA DE VOTUPORANGA"
330264;2018;"Único";7,48;;;;224;1044;"UNIMED DE BARRA MANSA SOC. COOP. SERV.MED.E HOSPIT."
330566;2018;"Único";0,00;;;;93;925;"UNIMED RESENDE COOPERATIVA DE TRABALHO MÉDICO"
330892;2018;"Único";2,20;;;;117;912;"ASSOCIAÇÃO SAÚDE CONCEIÇÃO"
331341;2018;"Único";13,55;;;;140;1215;"UNIMED DE BEBEDOURO COOPERATIVA DE TRABALHO MÉDICO"
331651;2018;"Único";9,81;;;;492;2710;"UNIMED ARAXÁ COOPERATIVA DE TRABALHO MÉDICO LTDA."
331872;2018;"Único";10,80;;;;2227;10199;"UNIMED SAO JOSE DOS CAMPOS - COOPERATIVA DE TRABALHO MEDICO"
333051;2018;"Único";14,16;;;;5226;20680;"UNIMED DE GUARULHOS COOPERATIVA DE TRABALHO MÉDICO"
333328;2018;"Único";13,55;;;;308;955;"ASSOCIAÇÃO PRÓ-SAÚDE"
333662;2018;"Único";8,03;;;;192;2358;"UNIMED DE DOURADOS COOPERATIVA DE TRABALHO MÉDICO LTDA"
333808;2018;"Único";10,00;;;;137;619;"IRMANDADE DE MISERICÓRDIA DO HOSPITAL DA SANTA CASA DE MONTE ALTO"
333867;2018;"Único";8,82;;;;241;1550;"ASSOCIAÇAO UNISAUDE MARAU"
333875;2018;"Único";10,00;;;;181;761;"IRMANDADE DA SANTA CASA DE MISERICÓRDIA DE PASSOS"
334154;2018;"Único";13,55;;;;80;436;"UNIMED DE CAÇAPAVA - COOPERATIVA DE TRABALHO MEDICO"
334561;2018;"Único";3,64;;;;2434;16674;"UNIMED BLUMENAU - COOPERATIVA DE TRABALHO MEDICO"
334847;2018;"Único";13,51;;;;161;1555;"UNIMED DE JATAÍ COOPERATIVA DE TRABALHO MÉDICO LTDA."
335100;2018;"Único";12,51;;;;1300;9039;"UNIMED SAO JOSÉ DO RIO PRETO - COOP. DE TRABALHO MÉDICO"
335215;2018;"Único";19,56;;;;496;2405;"UNIMED ARARUAMA COOPERATIVA DE TRABALHO MÉDICO LTDA"
335479;2018;"Único";15,00;;;;745;3897;"UNIMED NOVA FRIBURGO-SOC.COOP.SERV.MED.HOSP.LTDA."
335517;2018;"Único";9,98;;;;817;3112;"UNIMED ITABIRA COOPERATIVA DE TRABALHO MÉDICO"
335541;2018;"Único";15,24;;;;762;5112;"UNIMED VALE DAS ANTAS, RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA."
335592;2018;"Único";13,55;;;;3313;13201;"UNIMED NATAL SOC. COOP. DE TRAB. MÉDICO"
335690;2018;"Único";12,41;;;;11555;62393;"UNIMED CAMPINAS - COOPERATIVA DE TRABALHO MÉDICO"
336106;2018;"Único";7,69;;;;259;1874;"UNIMED DE MARILIA COOPERATIVA DE TRABALHO MÉDICO"
336467;2018;"Único";12,76;;;;11;165;"UNIMED PATOS - COOPERATIVA DE TRABALHO MÉDICO"
336831;2018;"Único";13,55;;;;804;5412;"IRMANDADE SANTA CASA DE MISERICÓRDIA DE MARINGÁ"
336858;2018;"Único";4,27;;;;67;732;"UNIMED FRANCISCO BELTRAO COOPERATIVA DE TRABALHO MEDICO"
337188;2018;"Único";17,77;;;;1244;8209;"COOPERATIVA DE TRABALHO MÉDICO DE POUSO ALEGRE"
337374;2018;"Único";13,55;;;;23;275;"UNIMED PORTO VELHO - SOCIEDADE COOPERATIVA MÉDICA LTDA"
337498;2018;"Único";15,00;;;;1056;4579;"UNIMED TRÊS RIOS COOPERATIVA DE TRABALHO MÉDICO"
337510;2018;"Único";14,00;;;;529;4976;"MEDPLAN ASSISTÊNCIA MEDICA LTDA."
337561;2018;"Único";14,96;;;;206;2728;"UNIMED VALE DO CARANGOLA COOPERATIVA DE TRABALHO MEDICO LTDA"
337668;2018;"Único";13,55;;;;572;3264;"UNIMED SERGIPE - COOPERATIVA DE TRABALHO MÉDICO"
337871;2018;"Único";13,55;;;;30;294;"UNIMED RIO BRANCO COOPERATIVA DE TRABALHO MEDICO LTDA"
338346;2018;"Único";14,55;;;;25284;127604;"SULMED - ASSISTÊNCIA MÉDICA LTDA"
339679;2018;"Único";25,00;;;;3418;16774;"UNIMED NACIONAL - COOPERATIVA CENTRAL"
339954;2018;"Único";13,55;;;;1623;5986;"FUNDAÇÃO SÃO FRANCISCO XAVIER"
340146;2018;"Único";19,37;;;;26;108;"ASSOCIAÇÃO AUXILIADORA DAS CLASSES LABORIOSAS"
340162;2018;"Único";13,02;;;;88;1258;"SAMIG - SERV. DE ASSISTENCIA MEDICA DA ILHA DO GOVERNADOR LTDA"
340251;2018;"Único";15,87;;;;172;1065;"UNIMED EXTREMO OESTE CATARINENSE COOPERATIVA DE TRABALHO MÉDICO"
340782;2018;"Único";11,50;;;;3703;29540;"CLINIPAM CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA"
340952;2018;"Único";6,00;;;;1109;4771;"UNIMED CARUARU-COOPERATIVA DE TRABALHO MEDICO"
341941;2018;"Único";7,69;;;;294;2223;"HOSPITAL DE PRONTOCLINICA LTDA."
342033;2018;"Único";15,80;;;;2077;12622;"SAMP ESPÍRITO SANTO ASSISTÊNCIA MÉDICA LTDA."
342084;2018;"Único";16,86;;;;1193;8402;"UNIMED CUIABA COOPERATIVA DE TRABALHO MÉDICO"
342131;2018;"Único";13,55;;;;9;116;"UNIMED VILHENA - COOPERATIVA DE TRABALHO MEDICO LTDA"
342343;2018;"Único";16,61;;;;274;1204;"UNIMED DE PINDAMONHANGABA - COOPERATIVA TRABALHO MEDICO"
342386;2018;"Único";8,96;;;;81;755;"UNIMED DE TRES LAGOAS COOPERATIVA DE TRABALHO MÉDICO"
342556;2018;"Único";13,55;;;;2059;9418;"ASSOCIAÇÃO DR. BARTHOLOMEU TACCHINI"
342807;2018;"Único";7,93;;;;1985;8689;"SANTA CASA DE MISERICÓRDIA DE JUIZ DE FORA"
343013;2018;"Único";22,82;;;;335;2572;"CLIMEPE TOTAL LTDA"
343153;2018;"Único";13,55;;;;1;26;"UNIMED SOUSA - COOPERATIVA DE TRABALHO MÉDICO"
343269;2018;"Único";9,50;;;;1757;16941;"UNIMED DE LONDRINA COOPERATIVA DE TRABALHO MÉDICO"
343463;2018;"Único";11,28;;;;123;379;"PLAMED PLANO DE ASSISTENCIA MEDICA LTDA"
343684;2018;"Único";6,31;;;;145;1141;"UNIMED ALTO DA SERRA - SOCIEDADE COOPERATIVA DE SERVIÇO MÉDICO LTDA."
343722;2018;"Único";7,69;;;;57;362;"UNIMED PONTE NOVA COOPERATIVA DE TRABALHO MEDICO LTDA"
343731;2018;"Único";7,80;;;;2164;15521;"UNIMED-SÃO GONÇALO - NITERÓI - SOC.COOP.SERV.MED E HOSP LTDA"
343765;2018;"Único";16,05;;;;29;324;"UNIMED CALDAS NOVAS - COOPERATIVA DE TRABALHO MEDICO"
343889;2018;"Único";13,55;;;;23932;94688;"UNIMED BELO HORIZONTE COOPERATIVA DE TRABALHO MÉDICO"
344010;2018;"Único";19,50;;;;7;29;"PLANO DE SAUDE UNIFENAS"
344362;2018;"Único";9,07;;;;978;7178;"SÃO LUCAS SAÚDE S/A"
344397;2018;"Único";13,55;;;;543;3814;"UNIMED NOVA IGUACU COOPERATIVA DE TRABALHO MEDICO"
344443;2018;"Único";28,33;;;;20;122;"VIDAPLAN SAÚDE LTDA."
344729;2018;"Único";7,80;;;;550;2373;"UNIMED VARGINHA COOPERATIVA DE TRABALHO MÉDICO"
344788;2018;"Único";8,02;;;;17;190;"UNIMED DE CORUMBA COOPERATIVA DE TRABALHO MÉDICO"
344800;2018;"Único";17,34;;;;3701;12105;"ALVORECER - ASSOCIAÇÃO DE SOCORROS MÚTUOS"
344885;2018;"Único";19,73;;;;373;6171;"UNIMED RECIFE COOPERATIVA DE TRABALHO MÉDICO"
344915;2018;"Único";2,07;;;;4;22;"SANTA CASA DE MISERICÓRDIA E ASILO DOS POBRES DE BATATAIS"
345091;2018;"Único";0,20;;;;65;431;"SANTA CASA DE MISERICORDIA DE SAO JOAQUIM DA BARRA"
345458;2018;"Único";7,69;;;;271;1180;"UNIMED LAVRAS COOPERATIVA DE TRABALHO MÉDICO"
345598;2018;"Único";7,69;;;;463;2915;"UNIMED AMPARO COOPERATIVA DE TRABALHO MÉDICO"
345709;2018;"Único";3,06;;;;853;3676;"UNIMED CONSELHEIRO LAFAIETE COOPERATIVA DE TRABALHO MÉDICO LTDA"
345741;2018;"Único";22,64;;;;85;369;"IRMANDADE SANTA CASA DE MISERICÓRDIA DE ITAPEVA"
345776;2018;"Único";20,40;;;;193;1122;"UNIMED DE BIRIGUI - COOPERATIVA DE TRABALHO MÉDICO"
346209;2018;"Único";14,58;;;;20;151;"UNIMED EXTREMO SUL COOPERATIVA DE TRABALHO MÉDICO"
346276;2018;"Único";9,66;;;;194;2474;"UNIMED SALTO/ITU - COOPERATIVA MÉDICA"
346471;2018;"Único";9,48;;;;256;3526;"PROMED BRASIL ASSISTÊNCIA MÉDICA LTDA."
346870;2018;"Único";10,20;;;;559;5165;"PORTO ALEGRE CLÍNICAS LTDA."
346926;2018;"Único";8,55;;;;2;31;"FUNDAÇÃO ASSISTENCIAL DOS SERVIDORES DO MINISTÉRIO DA FAZENDA"
346951;2018;"Único";12,57;;;;163;1011;"UNIMED CAÇADOR COOPERATIVA DE TRABALHO MÉDICO DA REGIÃO DO CONTESTADO"
347108;2018;"Único";7,41;;;;130;782;"UNIMED DE BARRETOS COOPERATIVA DE TRABALHO MÉDICO"
347230;2018;"Único";13,55;;;;12;151;"UNIMED ILHEUS COOPERATIVA DE TRABALHO MEDICO"
347507;2018;"Único";10,10;;;;293;2096;"UNIMED CENTRO RONDÔNIA COOPERATIVA DE TRABALHO MÉDICO"
347591;2018;"Único";13,55;;;;28;328;"GAMEC - GRUPO DE ASSISTÊNCIA MEDICA EMPRESARIAL DO CEARÁ EIRELI"
347655;2018;"Único";9,80;;;;205;1950;"IRMANDADE DA SANTA CASA DE MISERICÓRDIA DE RIO CLARO"
347736;2018;"Único";11,34;;;;963;2985;"UNIMED CARATINGA - COOPERATIVA DE TRABALHO MÉDICO LTDA"
348082;2018;"Único";13,55;;;;266;2341;"UNIMED ANHANGUERA COOPERATIVA DE TRABALHO MÉDICO"
348180;2018;"Único";13,55;;;;3166;11285;"HUMANA SAÚDE SUL LTDA."
348244;2018;"Único";4,68;;;;967;5177;"UNIMED DE BRUSQUE COOPERATIVA DE TRABALHO MÉDICO"
348261;2018;"Único";0,00;;;;362;2249;"UNIMED ALTO SÃO FRANCISCO COOPERATIVA DE TRABALHO MÉDICO"
348295;2018;"Único";10,77;;;;1682;14400;"UNIMED SOROCABA COOPERATIVA DE TRABALHO MÉDICO"
348406;2018;"Único";14,16;;;;338;1504;"UNIMED DO RIO GRANDE DO NORTE - FEDERAÇÃO DAS SOCIEDADES COOPERATIVAS DE TRABALHO MÉDICO"
348520;2018;"Único";11,00;;;;2963;14824;"NOTRE DAME INTERMÉDICA MINAS GERAIS SAÚDE S.A."
349194;2018;"Único";16,00;;;;321;3242;"SMV SERVIÇOS MÉDICOS LTDA"
349534;2018;"Subagrupado";;0,00;;0,44;606;4195;"UNIMED SETE LAGOAS COOPERATIVA TRABALHO MÉDICO"
349682;2018;"Subagrupado";;6,37;;7,86;3123;20002;"DOCTOR CLIN OPERADORA DE PLANOS DE SAÚDE LTDA."
349712;2018;"Único";7,41;;;;829;4236;"UNIMED PONTA GROSSA COOPERATIVA DE TRABALHO MEDICO"
349755;2018;"Único";13,57;;;;314;1577;"SMEDSJ - SERVIÇOS MÉDICOS SÃO JOSE LTDA"
350141;2018;"Único";9,26;;;;812;5178;"PARANÁ CLÍNICAS - PLANOS DE SAÚDE S/A"
350249;2018;"Único";9,80;;;;586;4515;"H.B. SAÚDE S/A."
350346;2018;"Único";7,69;;;;194;1419;"UNIMED CACERES COOPERATIVA DE TRABALHO MÉDICO"
350371;2018;"Único";24,89;;;;203;1660;"UNIMED DO SUDOESTE COOPERATIVA DE TRABALHO MEDICO LTDA"
350648;2018;"Único";17,32;;;;203;1152;"UNIMED REGIÃO DA CAMPANHA/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA."
350699;2018;"Único";12,82;;;;155;1505;"CENTRO HOSPITALAR ATIBAIA LTDA."
350729;2018;"Único";0,00;;;;54;447;"OPERADORA DE PLANOS PRIVADOS DE ASSISTENCIA A SAUDE CONSAUDE S/S LTDA"
351202;2018;"Único";8,55;;;;7083;29347;"UNIMED DE RIBEIRAO PRETO - COOPERATIVA DE TRABALHO MÉDICO"
351270;2018;"Único";8,90;;;;374;2284;"POLI SAUDE OPERADORA DE PLANO DE SAUDE LTDA"
351407;2018;"Único";13,11;;;;258;1772;"UNIMED DE CATANDUVA - COOPERATIVA DE TRABALHO MÉDICO"
351776;2018;"Único";20,88;;;;121;827;"UNIMED DE REGISTRO COOPERATIVA DE TRABALHO MÉDICO"
351792;2018;"Único";14,65;;;;571;4450;"UNIMED FOZ DO IGUACU COOPERATIVA TRABALHO MEDICO"
352179;2018;"Único";12,84;;;;28;377;"UNIMED FRONTEIRA NOROESTE/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA."
352314;2018;"Único";9,31;;;;316;1833;"UNIMED JOÃO MONLEVADE COOPERATIVA DE TRABALHO MÉDICO LTDA."
352501;2018;"Único";13,14;;;;9812;48642;"UNIMED PORTO ALEGRE - COOPERATIVA MÉDICA LTDA."
352519;2018;"Único";9,92;;;;33;254;"UNIMED ALTO JACUÍ/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA"
352543;2018;"Único";20,40;;;;250;1384;"UNIMED MARANHÃO DO SUL - COOPERATIVA DE TRABALHO MÉDICO"
352586;2018;"Único";13,10;;;;12;120;"SISTEMAS E PLANOS DE SAÚDE LTDA."
352683;2018;"Único";6,15;;;;827;4765;"UNIMED DE CAMPOS COOPERATIVA DE TRABALHO MÉDICO"
352861;2018;"Único";9,78;;;;16;123;"UNIMED ANDRADAS COOPERATIVA DE TRABALHO MÉDICO"
353027;2018;"Único";13,51;;;;310;1699;"UNIMED SUL PAULISTA - COOPERATIVA DE TRABALHO MÉDICO"
353060;2018;"Único";9,95;;;;2090;9472;"UNIMED PATOS DE MINAS COOPERATIVA TRABALHO MÉDICO LTDA."
353264;2018;"Único";12,32;;;;19;168;"SANTA CASA DE MISERICORDIA DE SÃO JOSÉ DO RIO PARDO - HOSPITAL SÃO VICENTE"
353353;2018;"Único";12,00;;;;122;1578;"UNIMED TERESINA - COOPERATIVA DE TRABALHO MÉDICO"
353663;2018;"Único";17,88;;;;2009;12444;"UNIMED NORTE DO MATO GROSSO COOPERATIVA DE TRABALHO MÉDICO"
353698;2018;"Único";12,78;;;;124;998;"UNIMED REGIÃO DA PRODUÇÃO/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA"
353876;2018;"Único";9,93;;;;69;435;"UNIMED PONTAL DO TRIÂNGULO - COOPERATIVA DE TRABALHO MÉDICO"
354031;2018;"Único";12,49;;;;934;6397;"UNIMED SÃO CARLOS - COOPERATIVA DE TRABALHO MÉDICO"
354066;2018;"Único";7,69;;;;2591;10789;"UNIMED UBERABA COOPERATIVA DE TRABALHO MEDICO LTDA."
354279;2018;"Único";8,55;;;;112;713;"UNIMED DE LINS - COOPERATIVA DE TRABALHOS MÉDICOS"
354295;2018;"Único";6,96;;;;1000;2507;"UNIMED CHAPECÓ - COOPERATIVA DE TRABALHO MÉDICO DA REGIÃO OESTE CATARINENSE"
354325;2018;"Único";9,61;;;;226;1405;"UNIMED ARAGUARI COOPERATIVA DE TRABALHO MÉDICO"
354511;2018;"Único";16,59;;;;422;1303;"OPERADORA UNIESTE DE PLANOS DE SAÚDE LTDA"
354554;2018;"Subagrupado";;13,55;13,55;13,55;875;7422;"MULTICLINICA SERVICOS DE SAUDE LTDA"
354562;2018;"Único";8,25;;;;464;3008;"IRMANDADE DA SANTA CASA DE MISERICÓRDIA DE PIRACICABA"
354619;2018;"Único";7,69;;;;63;523;"UNIMED DE SAO JOSÉ DO RIO PARDO-COOP. DE TRAB. MÉDICO"
354627;2018;"Único";6,67;;;;564;3081;"UNIMED DE CIANORTE - COOPERATIVA DE TRABALHO MEDICO"
354678;2018;"Único";13,52;;;;144;556;"UNIMED MACHADO COOPERATIVA DE TRABALHO MEDICO"
354996;2018;"Único";14,70;;;;381;2130;"UNIMED ALFENAS COOPERATIVA DE TRABALHO MEDICO"
355097;2018;"Único";0,20;;;;7405;38942;"SANTA HELENA ASSISTÊNCIA MÉDICA S/A."
355577;2018;"Único";13,55;;;;77;488;"UNIMED DE GUARATINGUETA-COOPERATIVA DE TRABALHO MÉDICO"
355593;2018;"Único";7,69;;;;467;1894;"UNIMED PATROCÍNIO COOPERATIVA DE TRABALHO MÉDICO LTDA."
355691;2018;"Único";3,00;;;;2215;14359;"UNIMED DO ESTADO DE SANTA CATARINA FED. EST. DAS COOP. MÉD."
355721;2018;"Único";13,07;;;;5041;25581;"UNIMED DE SANTOS COOP DE TRAB MEDICO"
356123;2018;"Único";14,56;;;;309;1799;"UNIMED DO CARIRI - SOCIEDADE COOPERATIVA MÉDICA LTDA"
356417;2018;"Único";13,54;;;;2898;10913;"UNIMED VALE DO SINOS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA"
356581;2018;"Único";13,55;;;;522;1811;"UNIMED ITAÚNA COOPERATIVA DE TRABALHO MÉDICO LTDA."
357022;2018;"Único";7,69;;;;87;736;"UNIMED ERECHIM - COOPERATIVA DE SERVIÇOS DE SAÚDE LTDA."
357065;2018;"Único";20,27;;;;158;877;"UNIMED ITABUNA COOPERATIVA DE TRABALHO MEDICO"
357138;2018;"Único";8,55;;;;1;8;"UNIMED CENTRO OESTE PAULISTA - FEDERAÇÃO INTRAFEDERATIVA DAS COOPERATIVAS MÉDICAS"
357260;2018;"Único";16,88;;;;405;2292;"UNIMED NOROESTE/RS - SOCIEDADE COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA."
357391;2018;"Único";21,05;;;;3775;24619;"UNIMED VITORIA COOPERATIVA DE TRABALHO MEDICO"
357511;2018;"Único";14,00;;;;215;1774;"HUMANA ASSISTENCIA MEDICA LTDA"
357715;2018;"Único";13,51;;;;33;344;"UNIMED DE MINEIROS COOPERATIVA DE TRABALHO MÉDICO"
358053;2018;"Único";7,73;;;;121;622;"SELECT OPERADORA DE PLANO DE SAUDE LTDA"
358088;2018;"Único";12,21;;;;1199;5951;"UNIMED LESTE PAULISTA COOPERATIVA DE TRABALHO MÉDICO"
358096;2018;"Único";13,55;;;;524;2425;"UNIMED APUCARANA COOPERATIVA DE TRABALHO MÉDICO"
358169;2018;"Único";5,40;;;;34;318;"UNIMED DE ARIQUEMES COOPERATIVA DE TRABALHO MÉDICO"
358282;2018;"Único";9,50;;;;166;1028;"UNIMED NORTE DO PARANÁ COOPERATIVA REGIONAL DE TRABALHO MÉDICO"
358509;2018;"Único";38,45;;;;1;1;"SANTA LUZIA ASSISTENCIA MEDICA S.A."
359017;2018;"Único";17,22;;;;82528;323042;"NOTRE DAME INTERMÉDICA SAÚDE S.A."
359033;2018;"Único";0,00;;;;90;425;"UNIMED TRÊS CORAÇÕES COOPERATIVA DE TRABALHO MÉDICO LTDA."
359289;2018;"Único";18,78;;;;2716;9978;"UNIMED VALE DO AÇO COOPERATIVA DE TRABALHO MÉDICO"
359661;2018;"Único";15,79;;;;1942;14184;"OMINT SERVIÇOS DE SAÚDE LTDA."
359777;2018;"Único";0,00;;;;668;4061;"UNIMED RONDONOPOLIS COOPERATIVA DE TRABALHO MÉDICO LTDA"
360244;2018;"Único";0,00;;;;2925;15084;"PLANO DE SAÚDE ANA COSTA LTDA."
360414;2018;"Único";16,34;;;;20;272;"UNIMED NOROESTE FLUMINENSE - COOPERATIVA DE TRABALHO MÉDICO LTDA"
360449;2018;"Único";13,55;;;;49;337;"UNIMED GRANDE FLORIANÓPOLIS-COOPERATIVA DE TRABALHO MEDICO"
360767;2018;"Único";9,20;;;;419;2784;"MEDICAL MEDICINA ASSISTENCIAL S/A"
361615;2018;"Único";13,55;;;;460;2067;"UNIMED DE PARANAGUÁ COOPERATIVA DE TRABALHO MÉDICO"
361852;2018;"Único";0,00;;;;109;1222;"UNIAO DE CLINICAS RIO GRANDE LTDA"
361941;2018;"Único";10,55;;;;262;1744;"UNIMED DE TATUI - COOPERATIVA DE TRABALHO MÉDICO"
362140;2018;"Único";2,86;;;;241;1177;"UNIMED OESTE DO PARÁ - COOPERATIVA DE TRABALHO MÉDICO"
362573;2018;"Único";3,06;;;;479;2366;"UNIMED DE UBA COOPERATIVA DE TRABALHO MEDICO"
362832;2018;"Único";8,55;;;;53;497;"UNIMED PLANALTO CENTRAL/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA."
363111;2018;"Único";3,00;;;;30;151;"HOSPITAL DE CARIDADE DE VARGEM GRANDE DO SUL"
363189;2018;"Único";7,69;;;;76;485;"HOSPITAL S.P. LTDA."
363286;2018;"Único";12,45;;;;506;1789;"UNIMED DE TAUBATÉ COOPERATIVA DE TRABALHO MÉDICO"
363391;2018;"Único";6,77;;;;86;395;"PLANO ASSISTENCIAL SÃO LUCAS LTDA"
363511;2018;"Único";13,55;;;;114;642;"IRMANDADE DA SANTA CASA DE MISERICÓRDIA DE SANTA RITA PASSA QUATRO"
363685;2018;"Único";0,00;;;;231;1282;"IRMANDADE NOSSA SENHORA DAS MERCES DE MONTES CLAROS"
363766;2018;"Único";8,55;;;;7974;27017;"CASA DE SAÚDE SÃO BERNARDO LTDA"
364070;2018;"Único";30,76;;;;17;68;"UNIMED TRÊS PONTAS - COOPERATIVA DE TRABALHO MÉDICO"
364312;2018;"Único";7,69;;;;960;5163;"UNIMED DE ARARAQUARA - COOP. DE TRAB. MÉDICO"
364584;2018;"Único";13,00;;;;1821;8878;"UNIMED DE VOLTA REDONDA COOPERATIVA DE TRABALHO MÉDICO"
364860;2018;"Único";4,54;;;;943;6404;"UNIMED DE TUBARAO - COOPERATIVA DE TRABALHO MEDICO DA REGIAO DA AMUREL"
365238;2018;"Único";18,94;;;;147;1115;"UNIMED DE IBITINGA COOPERATIVA DE TRABALHO MÉDICO"
365530;2018;"Único";3,99;;;;252;1456;"UNIMED DE TUPA COOPERATIVA DE TRABALHO MÉDICO"
365777;2018;"Único";13,55;;;;470;2537;"UNIMED NOROESTE DO PARANÁ COOP DE TRABALHO MÉDICO ."
366064;2018;"Único";4,51;;;;412;2058;"UNIMED NORTE PIONEIRO - COOPERATIVA DE TRABALHO MÉDICO"
366145;2018;"Único";0,00;;;;511;4337;"UNIMED SUL DO PARA COOPERATIVA DE TRABALHO MÉDICO"
366340;2018;"Único";8,55;;;;67;542;"UNIMED DE CAPIVARI -COOPERATIVA DE TRABALHO MÉDICO"
366561;2018;"Único";8,48;;;;52;595;"BENSAUDE PLANO DE ASSISTENCIA MEDICA HOSPITALAR LTDA."
367087;2018;"Único";12,94;;;;206;1050;"COOPERATIVA CENTRAL UNIMED DE COOPERATIVAS DE ASSISTÊNCIA À SAÚDE DO RIO GRANDE DO SUL LTDA."
367397;2018;"Único";13,51;;;;149;1055;"UNIMED CAMPINA GRANDE - COOPERATIVA DE TRABALHO MEDICO LTDA"
367613;2018;"Único";6,15;;;;224;731;"UNIMED CAMPO BELO- COOPERATIVA DE TRABALHO MÉDICO"
368148;2018;"Único";11,86;;;;822;4248;"UNIMED MURIAÉ COOPERATIVA DE TRABALHO MEDICO LTDA"
368253;2018;"Único";13,55;;;;62604;173151;"HAPVIDA ASSISTENCIA MEDICA S.A."
368849;2018;"Subagrupado";;20,04;;;297;1979;"MEDIPLAN ASSISTENCIAL LTDA"
369233;2018;"Único";13,55;;;;143;640;"UNIMED PALMEIRA DOS ÍNDIOS COOPERATIVA DE TRABALHO MÉDICO"
369292;2018;"Único";7,69;;;;351;1701;"UNIMED DE SANTA BÁRBARA D'OESTE E AMERICANA - COOP DE TRABALHO MÉDICO"
369373;2018;"Único";12,40;;;;1230;6492;"HUMANA SAÚDE SUL LTDA."
369411;2018;"Único";14,49;;;;169;1401;"UNIMED DE ARACATUBA - COOPERATIVA DE TRABALHO MÉDICO"
369659;2018;"Único";8,90;;;;1796;8859;"UNIMED DE BAURU COOPERATIVA DE TRABALHO MÉDICO"
370070;2018;"Único";11,50;;;;1175;5950;"UNIMED DE CASCAVEL COOPERATIVA DE TRABALHO MÉDICO"
